date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:56:25	33137/33137	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yt/l/0,cross/ugRN94XTHy0.css	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yt/l/0,cross/ugRN94XTHy0.css	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:26	3923/3923	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/ya/l/0,cross/cfCbHtAWQBE.css	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/ya/l/0,cross/cfCbHtAWQBE.css	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:27	5660/5660	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y5/l/0,cross/MnMLzIOopar.css	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/y5/l/0,cross/MnMLzIOopar.css	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:30	71503/71503	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yV/r/dSrrYV_7W7T.js	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yV/r/dSrrYV_7W7T.js	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:32	328461/328461	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yX/r/9Yd8h7aH2kE.js	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yX/r/9Yd8h7aH2kE.js	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:33	49763/49763	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3iBRl4/yE/l/ru_RU/QbYjFmTR_HO.js	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3iBRl4/yE/l/ru_RU/QbYjFmTR_HO.js	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:33	15371/15371	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y1/r/ynUcdg5wJ5r.js	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/y1/r/ynUcdg5wJ5r.js	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:34	18967/18967	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yW/r/oJt5DvEP6em.js	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yW/r/oJt5DvEP6em.js	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:40	933398/933398	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:24%20GMT	https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500&_fb_noscript=1	D:/Drop-Saits/easybreath/www.facebook.com/plugins/post2d12.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:44	467485/467485	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2256d5940c-7221d%22	http://u0.filesonload.ru/a9d7e97e1a2e580ffaaa5f81619c8ac1/d7c5930616d1d2ab8be6f853cad85133.png	D:/Drop-Saits/easybreath/u0.filesonload.ru/a9d7e97e1a2e580ffaaa5f81619c8ac1/d7c5930616d1d2ab8be6f853cad85133.png	(from https://easybreath.com.ua/)
16:56:45	275/275	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yo/r/KOLRO1Dxf3_.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yo/r/KOLRO1Dxf3_.png	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:45	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:46%20GMT	https://www.facebook.com/plugins/N9tY	D:/Drop-Saits/easybreath/www.facebook.com/plugins/N9tY.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:45	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:46%20GMT	https://www.facebook.com/plugins/jem9	D:/Drop-Saits/easybreath/www.facebook.com/plugins/jem9.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:45	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:46%20GMT	https://www.facebook.com/plugins/AByU	D:/Drop-Saits/easybreath/www.facebook.com/plugins/AByU.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:46	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:47%20GMT	https://www.facebook.com/plugins/h	D:/Drop-Saits/easybreath/www.facebook.com/plugins/h.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:46	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:47%20GMT	https://www.facebook.com/plugins/FGn+	D:/Drop-Saits/easybreath/www.facebook.com/plugins/FGn+.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:46	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:47%20GMT	https://www.facebook.com/plugins/eWb3	D:/Drop-Saits/easybreath/www.facebook.com/plugins/eWb3.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:47	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:47%20GMT	https://www.facebook.com/plugins/SeaS	D:/Drop-Saits/easybreath/www.facebook.com/plugins/SeaS.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:47	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:48%20GMT	https://www.facebook.com/plugins/HZ1O	D:/Drop-Saits/easybreath/www.facebook.com/plugins/HZ1O.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:47	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:48%20GMT	https://www.facebook.com/plugins/Co4q	D:/Drop-Saits/easybreath/www.facebook.com/plugins/Co4q.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:47	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:48%20GMT	https://www.facebook.com/plugins/MsdK	D:/Drop-Saits/easybreath/www.facebook.com/plugins/MsdK.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:47	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:48%20GMT	https://www.facebook.com/plugins/l	D:/Drop-Saits/easybreath/www.facebook.com/plugins/l.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:48	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:49%20GMT	https://www.facebook.com/plugins/tFKe	D:/Drop-Saits/easybreath/www.facebook.com/plugins/tFKe.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:48	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:49%20GMT	https://www.facebook.com/plugins/GOBL	D:/Drop-Saits/easybreath/www.facebook.com/plugins/GOBL.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:48	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:49%20GMT	https://www.facebook.com/plugins/OXWs	D:/Drop-Saits/easybreath/www.facebook.com/plugins/OXWs.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:48	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:49%20GMT	https://www.facebook.com/plugins/IToy	D:/Drop-Saits/easybreath/www.facebook.com/plugins/IToy.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:49	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:50%20GMT	https://www.facebook.com/plugins/S+p0	D:/Drop-Saits/easybreath/www.facebook.com/plugins/S+p0.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:49	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:50%20GMT	https://www.facebook.com/plugins/km2J	D:/Drop-Saits/easybreath/www.facebook.com/plugins/km2J.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:49	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:50%20GMT	https://www.facebook.com/plugins/tTDY	D:/Drop-Saits/easybreath/www.facebook.com/plugins/tTDY.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:50	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:51%20GMT	https://www.facebook.com/plugins/3p	D:/Drop-Saits/easybreath/www.facebook.com/plugins/3p.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:50	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:51%20GMT	https://www.facebook.com/plugins/uZ4w	D:/Drop-Saits/easybreath/www.facebook.com/plugins/uZ4w.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:50	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:51%20GMT	https://www.facebook.com/plugins/JSrn	D:/Drop-Saits/easybreath/www.facebook.com/plugins/JSrn.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:50	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:51%20GMT	https://www.facebook.com/plugins/emU3	D:/Drop-Saits/easybreath/www.facebook.com/plugins/emU3.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:51	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:51%20GMT	https://www.facebook.com/plugins/AVPx	D:/Drop-Saits/easybreath/www.facebook.com/plugins/AVPx.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:51	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:52%20GMT	https://www.facebook.com/plugins/rtKe	D:/Drop-Saits/easybreath/www.facebook.com/plugins/rtKe.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:51	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:52%20GMT	https://www.facebook.com/plugins/ESpl	D:/Drop-Saits/easybreath/www.facebook.com/plugins/ESpl.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:51	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:52%20GMT	https://www.facebook.com/plugins/NCyN	D:/Drop-Saits/easybreath/www.facebook.com/plugins/NCyN.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:52	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:52%20GMT	https://www.facebook.com/plugins/FzCM	D:/Drop-Saits/easybreath/www.facebook.com/plugins/FzCM.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:52	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:53%20GMT	https://www.facebook.com/plugins/m7E+	D:/Drop-Saits/easybreath/www.facebook.com/plugins/m7E+.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:52	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:53%20GMT	https://www.facebook.com/plugins/qZW+	D:/Drop-Saits/easybreath/www.facebook.com/plugins/qZW+.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:52	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:53%20GMT	https://www.facebook.com/plugins/Zw6b	D:/Drop-Saits/easybreath/www.facebook.com/plugins/Zw6b.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:52	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:53%20GMT	https://www.facebook.com/plugins/Oi1B	D:/Drop-Saits/easybreath/www.facebook.com/plugins/Oi1B.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:53	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:54%20GMT	https://www.facebook.com/plugins/LynG	D:/Drop-Saits/easybreath/www.facebook.com/plugins/LynG.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:53	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:54%20GMT	https://www.facebook.com/plugins/6M0O	D:/Drop-Saits/easybreath/www.facebook.com/plugins/6M0O.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:53	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:54%20GMT	https://www.facebook.com/plugins/8gPY	D:/Drop-Saits/easybreath/www.facebook.com/plugins/8gPY.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:53	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:54%20GMT	https://www.facebook.com/plugins/YTeI	D:/Drop-Saits/easybreath/www.facebook.com/plugins/YTeI.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:54	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:54%20GMT	https://www.facebook.com/plugins/6+Ee	D:/Drop-Saits/easybreath/www.facebook.com/plugins/6+Ee.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:54	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:55%20GMT	https://www.facebook.com/plugins/kiZs	D:/Drop-Saits/easybreath/www.facebook.com/plugins/kiZs.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:54	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:55%20GMT	https://www.facebook.com/plugins/BPOI	D:/Drop-Saits/easybreath/www.facebook.com/plugins/BPOI.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:54	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:55%20GMT	https://www.facebook.com/plugins/eR1h	D:/Drop-Saits/easybreath/www.facebook.com/plugins/eR1h.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:55	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:55%20GMT	https://www.facebook.com/plugins/oQ+4	D:/Drop-Saits/easybreath/www.facebook.com/plugins/oQ+4.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Felena.tkachenko.7545%2Fposts%2F973858062767538%3A0&width=500)
16:56:56	942492/942492	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:56:56%20GMT	https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D172668300029443%26id%3D100018588219777%26substory_index%3D2&width=500&_fb_noscript=1	D:/Drop-Saits/easybreath/www.facebook.com/plugins/postd632.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D172668300029443%26id%3D100018588219777%26substory_index%3D2&width=500)
16:56:57	1053/1053	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/JdWLjKDMmqv.css	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/JdWLjKDMmqv.css	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D172668300029443%26id%3D100018588219777%26substory_index%3D2&width=500)
16:56:57	2449/2449	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/yGDnX6O2-QU.css	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/yGDnX6O2-QU.css	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D172668300029443%26id%3D100018588219777%26substory_index%3D2&width=500)
16:56:57	19264/19264	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yB/l/0,cross/3F3L1SOPsOl.css	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yB/l/0,cross/3F3L1SOPsOl.css	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D172668300029443%26id%3D100018588219777%26substory_index%3D2&width=500)
16:56:58	99867/99867	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3ioDL4/yP/l/ru_RU/Cot99YZUcgU.js	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3ioDL4/yP/l/ru_RU/Cot99YZUcgU.js	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D172668300029443%26id%3D100018588219777%26substory_index%3D2&width=500)
16:56:59	1914/1914	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20May%202018%2019:48:21%20GMT	https://scontent.fiev15-1.fna.fbcdn.net/v/t1.0-1/p50x50/31961337_189234768372796_204878491299086336_n.jpg?_nc_cat=100&_nc_ht=scontent.fiev15-1.fna&oh=9bb979cd9a9b9b3ab20421c1601b21c5&oe=5D15F305	D:/Drop-Saits/easybreath/scontent.fiev15-1.fna.fbcdn.net/v/t1.0-1/p50x50/31961337_189234768372796_204878491299086336_n307f.jpg	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D172668300029443%26id%3D100018588219777%26substory_index%3D2&width=500)
16:57:00	70734/70734	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Feb%202019%2007:37:17%20GMT	https://scontent.fiev15-1.fna.fbcdn.net/v/t1.0-0/s480x480/52020833_2083371605031522_178886461620224000_n.png?_nc_cat=105&_nc_ht=scontent.fiev15-1.fna&oh=736c308d9c5f32c0aaed14362f61ec73&oe=5CDF7AE7	D:/Drop-Saits/easybreath/scontent.fiev15-1.fna.fbcdn.net/v/t1.0-0/s480x480/52020833_2083371605031522_178886461620224000_n9886.png	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D172668300029443%26id%3D100018588219777%26substory_index%3D2&width=500)
16:57:00	3868/3868	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202018%2015:45:28%20GMT	https://scontent.fiev15-1.fna.fbcdn.net/v/t1.0-1/p100x100/28166831_1620719587963395_1414802537542332727_n.png?_nc_cat=105&_nc_ht=scontent.fiev15-1.fna&oh=9fe194452be542adc94bfaad057e4055&oe=5D1338F7	D:/Drop-Saits/easybreath/scontent.fiev15-1.fna.fbcdn.net/v/t1.0-1/p100x100/28166831_1620719587963395_1414802537542332727_nd4a1.png	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D172668300029443%26id%3D100018588219777%26substory_index%3D2&width=500)
16:57:06	933505/933505	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:57:03%20GMT	https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D347643532320940%26id%3D100012258875261%26substory_index%3D0&width=500&_fb_noscript=1	D:/Drop-Saits/easybreath/www.facebook.com/plugins/postd1bc.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D347643532320940%26id%3D100012258875261%26substory_index%3D0&width=500)
16:57:11	933388/933388	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:57:07%20GMT	https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fgalina.anadymb%2Fposts%2F1882529635401659%3A0&width=500&_fb_noscript=1	D:/Drop-Saits/easybreath/www.facebook.com/plugins/post8d5a.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fgalina.anadymb%2Fposts%2F1882529635401659%3A0&width=500)
16:57:15	933504/933504	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:57:11%20GMT	https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D132043714062067%26id%3D100017693163751%26substory_index%3D0&width=500&_fb_noscript=1	D:/Drop-Saits/easybreath/www.facebook.com/plugins/postbd10.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D132043714062067%26id%3D100017693163751%26substory_index%3D0&width=500)
